"";"Q1";"Q2";"Q3";"Q4";"Q5";"Q6";"Q7";"Q8";"Q9";"Q10";"Q11";"Q12";"Q13";"Q14";"Q15";"Q16";"Q17";"Q18";"Q19";"Q20";"Q21";"Q22";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"E18";"E19";"E20";"E21";"E22";"introelapse";"testelapse";"surveyelapse";"TIPI1";"TIPI2";"TIPI3";"TIPI4";"TIPI5";"TIPI6";"TIPI7";"TIPI8";"TIPI9";"TIPI10";"VCL1";"VCL2";"VCL3";"VCL4";"VCL5";"VCL6";"VCL7";"VCL8";"VCL9";"VCL10";"VCL11";"VCL12";"VCL13";"VCL14";"VCL15";"VCL16";"IP_country";"education";"urban";"gender";"engnat";"age";"screenw";"screenh";"hand";"religion";"orientation";"race";"voted";"married";"familysize";"surveyaccurate";"major";"extr";"neur";"amab";"cons";"aber";"rv";"auth"
"562";1;1;1;9;4;9;3;9;9;1;9;2;9;1;9;2;1;9;1;8;9;1;6985;4654;7828;3440;14384;562895;17481;5536;4423;5856;4600;6262;7946;6986;7455;6473;8271;4136;8488;17442;6653;4173;18;724;142;3;6;6;2;7;3;6;3;2;3;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;"US";3;1;1;1;32;1280;1024;1;12;1;2;1;1;1;1;"Political science";3;6;2;4,5;5;13;106
"563";2;1;2;6;3;6;7;6;7;3;8;6;7;2;6;2;4;8;3;8;6;4;14804;3900;6443;9860;13275;16334;17846;7535;6583;10437;7254;15710;7800;17441;8081;7815;17535;8377;15756;4774;22090;12511;4;254;134;1;6;5;3;6;2;4;3;2;3;1;1;1;1;1;0;1;0;0;1;0;0;1;1;1;1;"US";3;2;1;1;65;1280;960;1;1;1;4;2;2;3;1;"History";1,5;5;2,5;4;4,5;11;104
"564";1;1;2;9;1;7;1;8;9;1;8;1;8;7;9;1;1;9;2;8;9;5;9235;5831;9714;4881;10704;11987;16486;4405;7090;7040;9429;4504;13246;8186;8210;7599;8469;8011;32092;5397;5552;22187;6;222;176;1;3;4;6;7;1;6;3;4;6;1;1;0;1;1;0;0;0;0;1;0;0;1;1;1;1;"US";2;3;2;1;26;1366;768;1;12;5;4;1;1;1;1;"""computer information systems""";1;4,5;5;3,5;6,5;9;106
"565";3;1;2;8;2;6;3;1;7;1;2;7;6;5;4;7;2;9;8;7;5;2;24004;5660;10755;8628;17968;13673;18868;4475;17677;7480;9326;65888;10660;10285;9484;15454;10621;9185;12148;21098;4267;6916;38;317;423;6;7;7;1;6;3;5;7;1;6;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;"US";4;2;2;1;46;640;360;1;4;1;4;1;2;3;1;"Literature";4,5;6;1;7;6;13;94
"566";5;1;1;9;4;9;5;9;9;8;9;6;7;9;9;1;1;9;5;9;9;2;33548;10598;13667;5433;22501;19749;17234;60667;9716;16733;9267;14933;14667;12167;20483;10652;16631;13633;17000;6667;8117;15816;23;373;219;7;5;6;5;7;6;7;2;5;5;1;1;0;1;1;0;0;0;0;1;0;1;1;1;1;1;"US";1;2;1;1;16;320;568;1;2;1;4;2;1;0;1;"";6,5;6;5;4;6;10;130
"567";3;6;8;4;7;1;9;4;2;9;2;8;1;9;1;7;7;3;9;3;1;7;7169;10075;5692;2805;7877;3208;5257;3955;5140;2774;4572;5166;4386;2974;2994;2374;4627;4620;4463;5893;2833;8711;13;110;128;2;2;5;6;6;6;5;3;5;5;1;1;1;1;1;0;0;0;0;1;0;0;1;1;1;1;"US";1;3;1;1;25;1366;768;2;4;1;5;2;1;3;1;"";4;3,5;5,5;4;5,5;10;102
"568";4;1;1;9;2;7;5;5;2;4;9;4;7;5;8;2;6;8;5;9;9;5;25526;12188;20582;13685;22707;18838;18377;10101;13690;19311;24711;9815;23456;13263;17008;9216;22447;12943;20384;10815;8984;11624;6;361;264;7;4;4;2;6;6;7;3;4;7;1;1;0;1;1;0;0;0;0;1;0;0;0;1;1;1;"US";4;3;2;1;56;1920;1080;2;12;1;4;1;2;5;1;"Criminal Justice";6,5;5,5;3;3,5;6,5;8;112
"569";6;2;1;9;3;9;2;8;9;1;8;1;9;2;7;1;2;3;2;8;3;7;10873;8734;9455;4688;8504;4480;7793;2944;3456;5104;4312;3832;4808;6400;5032;3640;4568;5440;6888;3016;6112;7161;12;128;94;7;2;5;1;6;7;5;6;5;7;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;"US";4;3;1;1;30;1920;1200;1;2;2;4;2;1;4;1;"Journalism";7;3,5;3;5,5;6,5;13;95
"570";1;1;9;9;1;9;1;9;9;9;9;3;9;9;9;8;9;1;3;9;9;9;33713;15086;14615;23298;28033;28634;14284;7998;17316;34212;21468;13884;15202;20382;14994;40153;29066;10763;56930;30968;20100;15828;109;517;325;7;1;1;7;7;1;7;7;1;7;1;1;1;1;1;0;0;0;0;1;0;0;1;1;1;1;"US";3;1;1;1;65;1280;1024;1;6;3;4;1;3;2;1;"Spanish";4;4;4;4;7;10;143
"571";3;1;1;9;4;9;1;8;6;1;9;4;9;1;5;1;1;8;1;9;6;1;15758;5203;4429;2366;18839;9799;3201;6931;6091;7177;3471;12345;16209;3571;10786;6377;8011;9238;8153;5505;11322;4154;4;182;104;3;3;5;6;6;1;7;3;4;7;1;1;1;1;1;0;0;0;0;1;0;0;1;1;1;1;"US";2;2;1;1;18;1366;768;1;1;2;4;2;1;4;1;"N/A";2;5;5;4;6,5;10;94
"572";6;2;2;7;3;7;2;6;7;2;8;3;9;2;8;2;2;8;2;8;7;2;54739;14882;15854;13164;20344;17498;12490;13784;13032;19674;11888;13048;13588;12284;15908;21194;17648;19600;12134;9708;21954;12468;9;379;317;5;5;6;1;6;4;5;7;1;5;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;"US";4;3;1;1;70;1280;960;1;1;1;4;0;2;2;1;"law";4,5;5;1;6,5;5,5;12;97
"573";1;5;1;9;1;9;1;6;9;1;9;1;9;1;9;1;1;5;1;9;5;2;6674;4034;3668;2079;3815;4897;4333;3380;3135;4337;6767;2366;4757;2295;3988;3222;3513;4607;4582;2230;2773;3147;19;86;79;1;1;5;1;7;6;5;7;2;7;1;1;0;1;1;0;0;1;0;1;0;0;1;1;1;1;"US";2;2;1;1;20;1920;1080;1;2;1;4;2;1;1;1;"";3,5;3;1,5;6;7;10;90
"574";3;2;2;5;3;5;4;3;6;6;7;6;8;3;7;4;4;6;4;5;6;4;9528;14430;7597;3439;8022;12588;7680;4343;4703;9825;5479;4647;11852;5686;5866;6214;11168;4471;6427;9632;3525;6205;685;165;89;1;7;1;2;6;1;6;1;2;7;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;"US";2;2;2;1;20;1366;768;1;6;1;4;2;1;2;1;"linguistics";1;6,5;2;1;6,5;13;98
"575";1;4;2;1;2;3;3;3;8;6;2;4;4;4;6;6;6;2;6;1;1;4;6833;13306;24460;16454;24548;28898;24334;19689;8753;21031;10463;11132;14001;9377;11699;8174;11921;10687;7835;7867;5679;11217;1;309;120;5;3;5;3;5;4;6;7;2;7;1;1;0;1;1;0;0;0;0;1;0;0;0;1;1;0;"US";2;2;1;1;28;1920;1080;1;7;1;3;2;1;8;1;"";4,5;4,5;2,5;6;6;7;74
"576";1;2;2;9;4;6;2;8;8;5;5;3;5;1;6;1;5;6;1;6;3;5;4755;4542;8633;7583;7161;4852;6315;5914;6366;7299;6600;3677;10041;8007;6496;4019;6414;6422;62104;6971;3624;12586;1;202;288;2;1;6;4;6;7;2;1;7;6;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;"US";1;2;1;1;16;1920;1080;1;9;2;4;2;1;4;1;"";4,5;1,5;5,5;3,5;6;12;91
"577";3;1;2;8;3;7;3;4;9;1;6;2;5;2;6;2;6;9;3;9;8;1;12696;7161;6772;10946;20879;11915;10591;10119;14076;6921;14740;10528;14204;7924;12836;8364;12477;7425;6567;5690;11578;8326;6;235;289;2;5;7;3;7;2;3;6;1;6;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;"US";3;3;2;1;45;601;962;1;4;1;4;1;1;4;1;"journalism";2;4;2;6,5;6,5;12;96
"578";5;7;5;3;4;7;1;3;3;7;3;7;3;1;2;2;2;3;4;2;2;7;18334;9087;14632;11232;9520;13305;13512;7368;6560;12776;5729;5231;9641;7344;10912;6720;11520;10649;10696;3808;6640;7784;31;214;152;3;3;4;2;6;6;5;4;3;4;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;"US";3;2;1;1;51;1920;1080;2;2;1;4;2;2;4;1;"Computer Science";4,5;4;2,5;4;5;13;71
"579";3;5;3;8;5;7;4;7;8;7;8;4;6;4;5;4;5;9;4;8;4;4;16868;12606;9015;5993;31050;14159;12736;16288;22059;7247;23400;10888;10994;7200;55386;8993;10239;22953;8559;34915;17496;14035;65;376;146;7;3;5;2;5;7;6;5;3;6;1;1;0;1;1;0;0;0;0;1;0;0;0;1;1;1;"US";1;2;1;1;18;1366;768;1;6;1;4;2;1;3;1;"";7;4,5;2,5;5;5,5;8;114
"580";1;1;1;9;1;9;1;8;9;1;9;1;9;7;8;1;2;9;3;8;6;2;11569;5478;6869;5900;13135;8918;7582;6985;9033;7901;14133;5000;11150;20452;167394;5370;8600;433533;14963;7351;5717;6717;12;786;114;2;3;6;1;5;1;5;3;1;5;1;1;1;1;1;0;0;0;0;1;0;0;1;1;1;1;"US";2;2;1;1;17;320;568;1;6;1;4;2;1;2;1;"";1,5;4;1;4,5;5;10;104
"581";1;1;1;9;1;9;1;8;8;1;8;2;9;2;8;1;1;9;1;7;9;1;6362;4380;5014;2511;10934;9807;2635;8359;4776;7109;6587;2851;10739;6370;7178;7297;5764;4087;7133;5958;4108;3434;433;135;90;2;3;6;1;6;2;3;5;1;6;1;1;0;1;1;0;0;0;0;1;0;0;1;1;1;1;"US";2;2;2;1;19;1280;800;1;2;3;4;2;1;2;1;"fine art";2;3;1;5,5;6;9;96
"582";1;1;1;8;2;7;1;4;5;3;5;3;6;2;5;1;1;7;1;4;5;1;12846;4493;6449;4263;12161;7247;14161;6312;6359;10473;9767;6968;7169;13463;7807;6464;9849;6663;9689;10559;9786;17071;9;202;145;3;1;3;5;6;4;3;3;4;4;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;"US";2;2;1;1;18;1366;768;1;2;1;4;2;1;2;1;"";3,5;2;4,5;3;5;13;72
"583";7;9;7;4;6;2;4;9;6;9;9;9;2;4;3;4;9;4;4;1;4;2;20372;9085;19259;9133;10719;8094;10930;7567;10274;6586;7785;6250;13949;9495;8070;7212;31461;9382;9475;10643;6244;7625;25;242;275;5;6;6;5;7;3;6;3;5;6;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;"US";2;3;1;1;41;360;640;1;7;1;4;2;2;2;1;"history";4;6;5;4,5;6,5;13;102
"584";3;1;1;9;1;7;1;7;8;1;7;1;6;1;9;2;1;9;1;4;6;1;24526;5129;8381;6751;11375;13682;16383;5237;13843;7124;7645;4338;14035;6109;9339;7245;8587;7331;7207;11078;7049;7539;4;211;150;1;3;5;7;6;1;7;3;5;7;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;1;"US";3;2;2;1;52;1920;1080;1;7;1;4;1;2;2;1;"art history";1;5;6;4;6,5;12;83
"585";5;3;5;8;5;7;4;5;6;5;7;5;7;7;6;4;4;7;5;7;5;5;12814;6150;15750;20543;16427;10620;15125;8588;12642;16407;6285;5310;12662;8896;13196;14992;11053;7008;76520;5692;5923;8213;22;314;388;5;3;5;3;5;3;3;4;4;5;1;1;1;1;1;1;0;0;0;1;0;1;1;1;1;1;"US";2;2;1;1;19;1366;768;1;1;1;4;2;1;6;1;"N/A";4;3;3,5;4,5;5;12;114
"586";3;1;1;9;3;8;1;9;9;1;9;1;9;6;8;1;3;9;1;9;9;1;17175;4044;11391;3610;11521;18033;6919;3247;6912;5404;5602;3941;15387;11141;7026;4241;10473;8488;5638;4936;3889;5526;30;176;210;3;3;7;1;6;3;6;5;2;5;1;1;1;1;1;1;0;0;0;1;0;0;1;1;1;1;"US";2;1;2;1;41;1920;1080;3;12;4;4;1;2;3;1;"Journalism, photography, psychology, theater,";3;4,5;1,5;6;5,5;11;107
"587";1;1;2;9;2;9;1;6;8;3;9;5;9;3;7;1;1;9;2;9;5;2;374343;5467;9042;7002;14885;9673;12724;126415;11610;8520;8549;11356;15170;117883;10445;16971;273425;10351;12462;8689;7933;10193;88;1085;528;5;6;4;5;7;4;7;3;2;7;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;"US";4;2;1;1;31;1280;800;2;1;1;4;2;1;3;1;"Psychology";4,5;6,5;3,5;3,5;7;12;102
"588";1;1;1;9;1;9;1;7;8;1;9;1;9;1;9;1;1;9;1;9;9;1;255976;26102;2902;2928;5740;5076;5333;3888;6480;4097;4788;2864;6372;4058;4796;5052;13463;3079;6014;3339;3902;2847;20347;380;108;2;3;3;5;6;2;7;5;3;3;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;1;"US";3;2;2;1;20;1600;900;1;2;4;4;1;1;2;1;"Physics";2;5;4;4;4,5;11;97
"589";7;5;7;4;7;4;7;3;5;6;4;8;3;6;3;7;7;6;7;5;2;7;11876;4512;4648;3344;5056;7400;4992;5257;4104;5504;3856;5016;6072;4120;4808;4480;3367;4096;5081;2735;3080;4616;13;109;89;4;3;0;6;5;0;6;5;3;3;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;"US";2;2;1;1;21;1366;768;1;4;4;4;1;1;5;1;"History";2;4,5;4,5;2,5;4;12;108
"590";3;1;2;9;3;9;3;7;7;2;8;3;9;6;8;2;6;9;3;9;8;1;11853;5193;9609;9408;14633;8191;6618;7975;12918;9706;6698;8054;8274;12069;14777;9055;11600;5920;8566;6302;7227;6731;3;203;158;6;3;5;5;7;6;6;3;4;6;1;1;1;1;1;0;1;0;0;1;0;0;1;1;1;1;"US";3;2;2;1;48;640;360;2;1;1;4;2;2;2;1;"Political science ";6;4,5;4,5;4;6,5;11;114
"591";1;1;1;9;1;5;1;5;9;1;9;1;9;1;9;1;1;9;1;9;9;1;21822;5983;9068;6103;10477;14694;10156;24187;4276;8667;13546;7455;10630;7910;8344;9124;8887;9680;8926;5431;5577;8211;4;222;217;6;1;7;2;7;1;7;6;2;7;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;"US";3;1;2;1;27;533;853;1;4;3;4;1;1;11;1;"Computer Science";3,5;4;2;6,5;7;14;92
"592";6;2;3;7;5;5;4;7;8;5;5;6;6;2;5;5;4;8;3;4;4;2;31036;8064;11840;11776;16176;11440;16223;8104;7576;19656;12240;7984;22567;12520;20056;5176;22695;10361;15175;11488;11752;11288;21;307;332;4;3;5;6;6;2;6;5;3;6;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;"US";3;2;1;1;38;1280;1024;1;1;1;4;1;2;6;1;"Economics";3;4,5;4,5;5;6;13;98
"593";2;2;2;2;2;3;3;1;2;8;2;7;1;2;1;6;8;9;3;2;2;2;48985;9327;9222;11307;15950;29587;14339;5412;6980;24579;8913;13132;9195;12484;7189;13271;9646;10003;9220;7985;13205;5717;75;298;211;7;6;6;1;7;7;6;6;1;6;1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;1;"US";3;2;2;1;50;480;800;2;6;1;4;1;2;2;1;"english";7;6;1;6;6,5;12;68
"594";2;2;6;8;2;8;4;6;9;3;7;3;9;6;7;1;1;8;3;7;7;2;25465;4545;8959;7934;15611;16867;19159;6215;14892;16340;11512;12877;10002;8618;11487;28101;9479;11622;12860;17398;7329;13445;4;292;316;3;3;2;7;5;6;7;3;7;2;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;1;"US";3;1;2;1;30;1366;768;2;12;2;4;2;1;1;1;"Psychology";4,5;5;7;2,5;3,5;11;107
"595";8;5;8;1;6;5;6;1;4;4;4;6;6;7;3;6;5;4;6;6;1;6;16071;5056;9521;4543;7311;7952;7176;7264;5272;11056;7696;4047;4983;7153;6022;6537;7479;4192;6953;2623;3640;7944;828;153;111;1;2;7;2;5;1;1;7;1;6;1;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;"US";2;2;1;1;18;1366;768;1;6;1;4;2;1;2;1;"";1;1,5;1,5;7;5,5;11;95
"596";2;1;1;8;1;8;1;7;7;2;3;1;5;1;8;2;2;8;1;6;2;2;8720;5333;6087;5571;7431;11061;7508;8265;8170;5412;9119;4369;6989;4385;5517;8031;6843;8939;4271;5762;4265;5667;3;149;140;2;6;3;7;5;2;7;3;3;2;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;"US";1;3;1;1;43;768;1024;1;4;2;4;2;1;2;1;"";2;6,5;5;3;3,5;13;76
"597";1;1;1;9;1;9;1;9;9;1;9;1;9;1;9;1;1;9;1;9;9;1;12113;5918;7411;7134;11052;18878;15144;7020;6181;6360;7159;5605;10976;8423;7436;8654;11774;7446;7907;6809;5733;7226;28;195;186;6;3;7;3;7;3;7;3;6;7;1;1;0;1;1;0;1;1;0;1;1;0;1;1;1;1;"US";3;1;1;1;50;0;0;2;2;1;4;2;3;3;1;"Economics";4,5;5;4,5;5;7;12;100
"598";1;2;1;9;1;5;1;8;8;2;8;2;8;1;8;1;1;9;1;9;7;1;15987;9623;10873;13835;30751;32031;9801;6484;15258;16565;27888;8746;14327;9498;10223;7462;10639;6886;10836;20325;6888;7430;6;589;11;2;3;5;5;6;4;3;2;3;4;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;"US";3;2;1;1;41;360;640;1;1;1;5;1;1;1;1;"Motion pictures";3;3;4;3,5;5;13;91
"599";4;1;1;8;1;9;1;7;8;1;9;3;8;2;8;1;1;9;3;9;6;1;18631;12096;4408;5008;10008;5010;3531;5521;7569;3398;4919;4035;14695;2286;7792;2895;4686;3319;12878;2508;7413;8405;4;153;165;7;2;6;5;6;7;3;3;4;6;1;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;"US";3;2;2;1;43;1920;1200;1;2;1;4;1;3;3;1;"english/advertising";7;2,5;4,5;4,5;6;12;96
"600";2;1;2;9;2;9;2;8;8;2;9;2;9;2;9;1;2;9;2;9;9;2;12585;6095;6540;4012;8535;6419;7644;4000;6602;5996;4985;5044;6311;4898;6167;4180;7667;4612;7120;3998;3374;5409;7;134;149;2;2;7;3;5;2;3;7;2;1;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;"US";4;2;2;1;40;768;1024;1;2;1;4;1;2;3;1;"Physical therapy";2;2,5;2,5;7;3;12;107
"601";3;1;1;9;6;9;3;9;9;2;9;1;9;2;9;1;1;9;1;9;9;1;17553;27190;14428;9906;20121;21231;18752;9232;10740;16262;14424;8750;15264;10159;16712;9285;15416;15350;9684;8679;9308;8032;4;311;186;1;3;6;5;7;1;5;7;2;7;1;1;0;1;1;0;0;0;0;1;0;0;1;1;1;1;"US";1;2;2;1;13;320;480;1;2;5;4;2;1;2;1;"";1;4;3,5;6,5;7;9;109
"602";2;1;1;9;1;9;1;8;9;1;9;1;9;1;8;1;2;9;1;9;7;1;23780;4453;9965;3589;11591;34971;5084;4814;3833;16352;27952;4274;18569;8440;17769;6707;7811;9610;4712;2609;12224;3644;50;249;175;3;7;4;7;2;1;7;2;7;7;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;"US";2;1;2;1;17;1366;768;2;1;2;4;2;1;3;1;"";2;7;7;3;4,5;15;97
"603";1;1;1;6;1;9;1;9;9;1;9;1;9;1;9;1;9;9;1;9;9;1;7910;3597;3356;12339;12460;3859;5445;2195;4495;3669;3154;2781;4185;5084;3346;2758;35928;5715;8940;3070;2867;2025;2;141;133;6;6;6;3;7;3;7;1;1;7;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;"US";3;2;1;1;23;1536;864;1;12;2;4;2;1;2;1;"Communication Studies";4,5;6,5;2;3,5;7;12;105
"604";1;1;1;9;1;9;1;9;9;1;9;1;9;1;9;1;1;9;1;9;9;1;5509;1811;2113;2193;2678;4952;2730;2559;2594;3624;7432;3343;4472;2626;3443;3889;2545;3775;2129;3391;3941;2204;7;75;91;1;3;4;6;6;1;6;1;7;7;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;1;"US";3;3;1;1;54;1280;800;2;1;2;4;2;2;3;1;"maths";1;4,5;6,5;2,5;6,5;11;100
"605";4;6;7;1;3;1;1;5;9;9;1;8;6;6;3;5;4;1;2;4;1;9;14216;8499;15118;5118;8901;7484;7014;10853;6951;5500;4784;7832;12337;6635;10466;12423;6662;6321;10128;6632;5886;7001;6;189;186;5;1;4;7;1;3;6;3;5;7;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;1;"US";2;1;1;1;18;320;568;1;6;1;0;2;1;2;1;"";4;3,5;6;3,5;4;12;86
"606";2;1;1;9;1;9;2;8;9;2;9;3;9;2;9;1;4;9;1;1;9;1;22185;10123;13204;13192;9605;20807;5046;15289;26370;16124;5824;15041;14330;19216;8570;8538;14505;14405;15626;11856;11292;9719;2;307;242;6;7;3;5;7;6;7;4;2;6;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;"US";3;1;2;1;50;360;640;1;12;1;4;1;2;2;1;"";6;7;3,5;3,5;6,5;12;99
"607";5;1;1;9;5;9;1;9;8;1;9;2;8;2;9;1;1;9;2;9;9;2;13514;4352;5048;2993;5720;4881;4960;2801;3160;4309;3296;7449;13176;3345;11993;3360;6777;2808;7058;2320;2480;5121;6;123;111;1;6;2;6;5;1;6;2;3;3;1;1;0;1;1;0;0;0;0;1;0;0;1;1;1;1;"US";2;2;1;1;32;1024;768;1;2;1;4;2;1;2;1;"history";1;6;4,5;2;4;9;106
"608";2;1;1;8;5;9;2;8;8;3;6;3;8;2;8;1;1;8;1;9;8;1;27119;6160;13319;9230;18040;14120;11079;4840;7890;10690;22399;15240;8130;21200;8799;8410;8800;8600;8430;5670;5869;6070;39;251;207;7;4;6;1;7;4;7;2;2;7;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;1;"US";2;1;2;2;38;1600;900;1;4;1;5;2;3;11;1;"psychology";5,5;5,5;1,5;4;7;11;100
"609";7;5;4;7;7;8;7;3;9;5;8;6;4;6;3;4;3;8;4;9;7;9;34607;9551;32672;21305;31720;22673;27455;20784;17727;44648;9448;9985;33265;21383;42119;29833;30680;9544;34127;8272;23192;27825;47;545;483;1;6;5;6;7;2;6;7;2;6;1;0;0;0;1;0;1;1;0;1;1;0;0;1;0;1;"US";3;3;1;1;25;1024;768;2;10;3;2;2;1;11;1;"";1,5;6;4;6;6,5;8;121
"610";3;1;2;9;1;9;1;9;9;1;9;1;9;5;9;1;3;9;1;8;9;1;44187;65546;68670;10102;44185;34409;43630;84396;47100;142686;11318;66680;54663;112377;20932;28077;42687;21977;43746;9334;13401;70654;57;1084;537;1;2;5;5;6;1;4;4;5;6;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;1;"US";2;3;1;2;19;1920;1080;1;2;2;5;1;1;4;1;"";1;3;5;4,5;6;11;106
"611";3;2;3;8;4;8;3;4;9;2;6;6;6;8;9;1;2;3;4;3;4;5;8879;7352;8403;6058;10150;14925;9216;6525;7343;16235;15806;6210;10155;14825;10350;13179;12197;12165;17610;7087;17366;26946;480;263;277;3;3;4;7;7;3;2;2;5;7;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;"US";3;2;1;1;25;1440;900;1;1;1;4;1;1;0;1;"psychology, political science, philosophy (al";3;2,5;6;3;7;13;98
"612";9;1;1;9;4;9;2;8;8;1;9;1;8;4;8;1;5;9;3;9;9;6;16824;9360;17889;4183;22329;7601;18433;8272;25169;6128;5601;4412;7857;19573;11224;6724;25774;12504;14665;6757;3943;13259;468;270;179;4;3;7;5;5;3;5;7;2;6;1;1;0;1;1;0;0;0;0;1;0;0;1;1;1;1;"US";3;2;2;1;51;1280;1024;1;6;3;4;1;2;2;1;"Criminal Justice";3,5;4;3,5;7;5,5;9;114
"613";2;2;1;9;2;7;1;7;8;2;7;2;7;2;6;2;2;8;1;7;7;1;27602;65600;10205;6752;20076;47424;15276;8537;8055;5805;12754;8137;8704;8273;11005;8287;56411;13590;10089;11538;7338;7253;5;398;226;6;3;3;5;7;6;7;2;5;7;1;1;0;1;1;0;1;0;0;0;0;0;1;1;1;1;"US";2;1;1;1;18;375;667;1;4;0;4;2;1;2;1;"";6;5;5;2,5;7;9;89
"614";5;1;1;9;3;8;1;5;6;1;9;5;9;1;5;1;1;9;1;8;1;1;13565;6113;3877;3231;7844;10049;22781;2925;7671;11203;6672;2554;8331;5118;9576;5014;5338;10260;27567;3280;10446;6438;3;192;135;5;7;5;7;6;3;7;2;5;7;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;"US";4;2;2;1;22;1366;768;2;6;1;4;2;1;3;1;"history";4;7;6;3,5;6,5;13;85
"615";1;1;1;9;1;9;1;5;1;1;1;2;1;8;1;1;2;1;1;9;1;1;13691;12487;14120;10454;32456;16211;14351;14558;9980;12545;9628;10661;12297;16065;10974;7778;14000;8738;11957;8788;13541;10963;17;292;221;6;7;6;3;7;7;7;7;2;7;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;"US";4;3;2;1;38;320;480;0;12;1;4;1;2;2;1;"Psychology";6,5;7;2,5;6,5;7;13;57
"616";4;1;1;9;3;9;2;7;7;1;9;3;9;2;7;1;1;9;2;9;9;2;15981;3444;6547;3832;15363;5775;8311;7283;8798;4114;4120;6235;4559;9884;5221;5803;5683;4159;4984;2943;8253;4727;22;147;120;5;6;6;2;7;2;7;3;1;6;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;"US";3;3;1;1;28;1440;900;1;2;1;4;1;1;1;1;"History";3,5;6,5;1,5;4,5;6,5;13;102
"617";1;1;1;8;1;9;1;8;9;1;7;3;8;1;8;1;1;9;1;8;7;1;13861;6118;8217;7117;11463;10900;9402;10015;6850;9799;19481;9499;16801;9981;11036;11884;17550;9000;12464;9368;16996;10400;25;250;239;6;5;7;1;7;7;5;7;2;7;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;"US";4;1;1;1;77;1400;1050;2;1;1;4;1;2;4;1;"psychology";6,5;5;1,5;7;7;14;93
"618";1;1;1;9;1;9;1;9;9;1;9;2;9;1;9;1;1;9;1;9;7;1;1534426;27938;5426;3097;6975;16345;7313;3831;5625;4136;5350;5690;6642;6791;7520;4140;7078;5700;7926;3586;8788;6428;7;1693;162;6;6;7;1;7;2;7;4;1;2;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;"US";3;3;1;1;53;1440;900;1;2;1;4;1;2;3;1;"English";4;6,5;1;5,5;4,5;13;99
"619";4;1;3;9;3;9;3;7;9;1;9;2;8;5;8;1;2;9;2;9;9;1;19878;9993;56445;7659;17585;25248;11220;16900;5903;10475;15645;5431;25407;20248;9509;14092;11154;7430;29101;4410;5037;15099;17;353;211;3;7;3;2;7;1;6;3;5;7;1;1;1;1;1;0;0;0;0;1;0;0;1;1;1;1;"US";3;2;2;1;40;1280;1024;1;0;0;4;1;2;2;1;"Electrom-Mechanical Drafting Technlogy";2;6,5;3,5;3;7;10;109
"620";3;1;2;8;3;7;2;7;8;2;8;2;8;3;8;2;2;9;2;8;8;2;13673;5826;15307;3165;11517;17548;12498;4330;9857;5919;5543;4403;8562;6807;6415;5249;8068;8220;6236;5854;6870;6324;10;181;170;6;2;2;5;6;6;5;2;5;7;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;"US";3;2;2;1;27;768;1024;3;7;1;4;1;1;3;1;"Nursing ";6;3,5;5;2;6,5;14;101
